Date,Price,Open,High,Low,Vol.,Change %,Volume
3/9/2019,0.001978,0.001949,0.001987,0.001939,403.65M,1.49%,403650000
3/8/2019,0.001949,0.001952,0.00197,0.001929,353.34M,-0.13%,353340000
3/7/2019,0.001951,0.001939,0.001996,0.001939,301.84M,0.66%,301840000
3/6/2019,0.001939,0.001947,0.001961,0.00193,376.15M,-0.44%,376150000
3/5/2019,0.001947,0.001908,0.001968,0.001901,514.18M,2.04%,514180000
3/4/2019,0.001908,0.001959,0.001973,0.001903,204.78M,-2.60%,204780000
3/3/2019,0.001959,0.001979,0.002,0.001956,247.18M,-1.01%,247180000
3/2/2019,0.001979,0.001964,0.001984,0.001952,467.24M,0.79%,467240000
3/1/2019,0.001964,0.001927,0.001982,0.001924,407.59M,1.90%,407590000
2/28/2019,0.001927,0.001951,0.001958,0.001912,320.67M,-1.25%,320670000
2/27/2019,0.001951,0.001957,0.001979,0.001924,468.38M,-0.27%,468380000
2/26/2019,0.001957,0.001988,0.001996,0.001952,352.00M,-1.58%,352000000
2/25/2019,0.001988,0.001916,0.00201,0.001916,335.38M,3.74%,335380000
2/24/2019,0.001916,0.00207,0.002123,0.001891,680.98M,-7.40%,680980000
2/23/2019,0.00207,0.002044,0.002097,0.002024,415.37M,1.26%,415370000
2/22/2019,0.002044,0.002021,0.002049,0.002007,471.40M,1.14%,471400000
2/21/2019,0.002021,0.002052,0.002056,0.002019,356.05M,-1.52%,356050000
2/20/2019,0.002052,0.002064,0.002064,0.002023,502.37M,-0.60%,502370000
2/19/2019,0.002064,0.002059,0.002092,0.002038,741.97M,0.26%,741970000
2/18/2019,0.002059,0.002026,0.002067,0.001998,760.88M,1.64%,760880000
2/17/2019,0.002026,0.001932,0.002039,0.001932,1.20B,4.85%,1200000000
2/16/2019,0.001932,0.00189,0.001937,0.001889,471.52M,2.23%,471520000
2/15/2019,0.00189,0.00189,0.001902,0.001884,370.37M,0.00%,370370000
2/14/2019,0.00189,0.001888,0.001899,0.001873,401.46M,0.15%,401460000
2/13/2019,0.001888,0.001878,0.001899,0.001872,422.38M,0.51%,422380000
2/12/2019,0.001878,0.001861,0.001894,0.001857,305.58M,0.88%,305580000
2/11/2019,0.001861,0.001899,0.001899,0.001861,370.20M,-1.97%,370200000
2/10/2019,0.001899,0.001908,0.001913,0.001876,310.01M,-0.48%,310010000
2/9/2019,0.001908,0.001937,0.001937,0.001886,312.62M,-1.50%,312620000
2/8/2019,0.001937,0.001818,0.001987,0.001808,509.73M,6.57%,509730000
2/7/2019,0.001818,0.001805,0.001825,0.001804,317.79M,0.68%,317790000
2/6/2019,0.001805,0.001855,0.001858,0.001797,367.55M,-2.70%,367550000
2/5/2019,0.001855,0.001871,0.001878,0.001854,359.09M,-0.94%,359090000
2/4/2019,0.001873,0.00188,0.001893,0.001866,276.55M,-0.39%,276550000
2/3/2019,0.00188,0.001927,0.001929,0.001844,552.21M,-2.41%,552210000
2/2/2019,0.001927,0.001909,0.001929,0.001891,426.38M,0.94%,426380000
2/1/2019,0.001909,0.001893,0.001922,0.001848,589.88M,0.85%,589880000
1/31/2019,0.001893,0.001922,0.001947,0.001886,557.02M,-1.54%,557020000
1/30/2019,0.001922,0.001878,0.001929,0.001865,514.14M,2.36%,514140000
1/29/2019,0.001878,0.00189,0.001898,0.001834,449.96M,-0.67%,449960000
1/28/2019,0.001891,0.001994,0.001997,0.001853,708.23M,-5.17%,708230000
1/27/2019,0.001994,0.002011,0.002014,0.001983,318.79M,-0.83%,318790000
1/26/2019,0.00201,0.002005,0.00204,0.001999,352.45M,0.26%,352450000
1/25/2019,0.002005,0.002006,0.002017,0.001998,322.29M,0.00%,322290000
1/24/2019,0.002006,0.001996,0.002013,0.001982,423.85M,0.48%,423850000
1/23/2019,0.001996,0.002021,0.002021,0.001977,609.79M,-1.22%,609790000
1/22/2019,0.002021,0.002032,0.002044,0.001992,842.72M,-0.58%,842720000
1/21/2019,0.002032,0.002028,0.002044,0.001995,580.88M,0.20%,580880000
1/20/2019,0.002028,0.002094,0.002107,0.002,565.92M,-3.13%,565920000
1/19/2019,0.002094,0.002042,0.002134,0.002001,978.04M,2.55%,978040000
1/18/2019,0.002042,0.002062,0.002065,0.002031,376.20M,-1.01%,376200000
1/17/2019,0.002062,0.002066,0.002073,0.002047,416.45M,-0.17%,416450000
1/16/2019,0.002066,0.002042,0.002071,0.002031,354.12M,1.17%,354120000
1/15/2019,0.002042,0.00208,0.002085,0.002028,439.71M,-1.84%,439710000
1/14/2019,0.00208,0.002053,0.002109,0.002035,384.45M,1.34%,384450000
1/13/2019,0.002053,0.002084,0.002098,0.002007,642.01M,-1.47%,642010000
1/12/2019,0.002084,0.002067,0.002111,0.002054,406.53M,0.80%,406530000
1/11/2019,0.002067,0.002079,0.002106,0.002031,573.91M,-0.60%,573910000
1/10/2019,0.002079,0.002215,0.002231,0.002018,861.91M,-6.13%,861910000
1/9/2019,0.002215,0.002223,0.002244,0.002208,515.53M,-0.35%,515530000
1/8/2019,0.002223,0.00223,0.002247,0.002213,553.73M,-0.30%,553730000
1/7/2019,0.00223,0.002258,0.002273,0.002228,340.57M,-1.20%,340570000
1/6/2019,0.002257,0.002249,0.00231,0.002209,477.48M,0.36%,477480000
1/5/2019,0.002249,0.002243,0.002268,0.002211,409.37M,0.25%,409370000
1/4/2019,0.002243,0.002293,0.002295,0.002185,542.08M,-2.18%,542080000
1/3/2019,0.002293,0.00235,0.002356,0.002291,538.78M,-2.41%,538780000
1/2/2019,0.00235,0.002347,0.002364,0.002328,301.97M,0.13%,301970000
1/1/2019,0.002347,0.002327,0.00235,0.00231,303.80M,0.84%,303800000
12/31/2018,0.002327,0.002333,0.002361,0.002309,600.30M,-0.23%,600300000
12/30/2018,0.002333,0.002313,0.002355,0.002305,365.26M,0.86%,365260000
12/29/2018,0.002313,0.002377,0.002383,0.002311,450.02M,-2.71%,450020000
12/28/2018,0.002377,0.002299,0.00239,0.002245,603.38M,3.41%,603380000
12/27/2018,0.002299,0.002393,0.002403,0.002299,646.90M,-3.92%,646900000
12/26/2018,0.002393,0.002379,0.002434,0.002353,605.04M,0.56%,605040000
12/25/2018,0.002379,0.002506,0.002506,0.002305,668.91M,-5.08%,668910000
12/24/2018,0.002507,0.002491,0.002608,0.002486,1.17B,0.65%,1170000000
12/23/2018,0.00249,0.002446,0.002564,0.00243,934.40M,1.80%,934400000
12/22/2018,0.002446,0.002465,0.002504,0.002339,1.06B,-0.79%,1060000000
12/21/2018,0.002466,0.002653,0.002693,0.002421,1.30B,-7.03%,1300000000
12/20/2018,0.002653,0.002627,0.002699,0.002506,1.10B,0.88%,1100000000
12/19/2018,0.002629,0.002518,0.002801,0.002508,1.67B,4.41%,1670000000
12/18/2018,0.002518,0.002531,0.002679,0.002451,1.66B,-0.48%,1660000000
12/17/2018,0.002531,0.002109,0.002874,0.002098,1.74B,20.02%,1740000000
12/16/2018,0.002109,0.002064,0.002147,0.002062,678.68M,2.15%,678680000
12/15/2018,0.002064,0.002074,0.002084,0.002062,316.54M,-0.47%,316540000
12/14/2018,0.002074,0.002056,0.002084,0.002044,533.57M,0.86%,533570000
12/13/2018,0.002056,0.002082,0.002086,0.002053,467.50M,-1.20%,467500000
12/12/2018,0.002081,0.00208,0.002098,0.002068,536.14M,-0.27%,536140000
12/11/2018,0.002087,0.002063,0.002091,0.002049,383.70M,1.15%,383700000
12/10/2018,0.002063,0.002092,0.002112,0.002054,390.78M,-1.36%,390780000
12/9/2018,0.002092,0.002105,0.002129,0.002068,526.71M,-0.66%,526710000
12/8/2018,0.002105,0.002123,0.002146,0.002053,569.72M,-0.85%,569720000
12/7/2018,0.002123,0.002111,0.002162,0.002016,896.51M,0.59%,896510000
12/6/2018,0.002111,0.002197,0.002222,0.002111,941.33M,-3.91%,941330000
12/5/2018,0.002197,0.002202,0.002225,0.00218,715.33M,-0.25%,715330000
12/4/2018,0.002202,0.002157,0.002217,0.002115,754.27M,2.10%,754270000
12/3/2018,0.002157,0.002211,0.002215,0.002129,594.03M,-2.47%,594030000
12/2/2018,0.002211,0.00223,0.002245,0.002195,631.95M,-0.83%,631950000
12/1/2018,0.00223,0.002185,0.002243,0.002168,662.05M,2.08%,662050000
11/30/2018,0.002185,0.002226,0.002243,0.002129,679.60M,-1.87%,679600000
11/29/2018,0.002226,0.002235,0.002255,0.002158,816.32M,-0.40%,816320000
11/28/2018,0.002235,0.002078,0.002283,0.002078,1.31B,7.55%,1310000000
11/27/2018,0.002078,0.002127,0.002135,0.002011,1.00B,-2.29%,1000000000
11/26/2018,0.002127,0.002261,0.002293,0.002062,1.08B,-5.93%,1080000000
11/25/2018,0.002261,0.002256,0.002288,0.00212,907.74M,0.24%,907740000
11/24/2018,0.002256,0.002386,0.002438,0.002255,933.40M,-5.43%,933400000
11/23/2018,0.002386,0.002381,0.00242,0.002305,936.92M,0.13%,936920000
11/22/2018,0.002383,0.002476,0.002524,0.002348,1.39B,-3.78%,1390000000
11/21/2018,0.002476,0.002329,0.002575,0.002209,2.47B,6.30%,2470000000
11/20/2018,0.002329,0.002435,0.002475,0.00224,2.14B,-4.34%,2140000000
11/19/2018,0.002435,0.002638,0.002753,0.002434,1.82B,-7.68%,1820000000
11/18/2018,0.002638,0.002602,0.002692,0.002555,789.91M,1.36%,789910000
11/17/2018,0.002602,0.002761,0.002768,0.002555,986.08M,-5.75%,986080000
11/16/2018,0.002761,0.002851,0.002889,0.002702,1.79B,-3.18%,1790000000
11/15/2018,0.002851,0.002772,0.002872,0.00248,2.70B,2.94%,2700000000
11/14/2018,0.00277,0.002967,0.002983,0.002629,1.46B,-6.64%,1460000000
11/13/2018,0.002967,0.003084,0.003109,0.002963,663.89M,-3.78%,663890000
11/12/2018,0.003084,0.00317,0.003202,0.003024,1.00B,-2.73%,1000000000
11/11/2018,0.00317,0.003291,0.003323,0.003145,870.20M,-3.71%,870200000
11/10/2018,0.003292,0.003128,0.003375,0.003066,1.73B,5.24%,1730000000
11/9/2018,0.003128,0.003362,0.003363,0.00305,2.16B,-6.94%,2160000000
11/8/2018,0.003362,0.003632,0.003647,0.003231,1.37B,-7.46%,1370000000
11/7/2018,0.003632,0.003701,0.00374,0.003627,786.65M,-1.84%,786650000
11/6/2018,0.003701,0.00365,0.003826,0.003613,1.49B,1.38%,1490000000
11/5/2018,0.00365,0.003727,0.003729,0.003599,978.49M,-2.06%,978490000
11/4/2018,0.003727,0.003758,0.003769,0.003707,618.23M,-0.83%,618230000
11/3/2018,0.003758,0.003792,0.003797,0.003757,445.93M,-0.89%,445930000
11/2/2018,0.003792,0.003787,0.003832,0.003767,834.10M,0.21%,834100000
11/1/2018,0.003784,0.003804,0.003818,0.003757,749.76M,-0.53%,749760000
10/31/2018,0.003804,0.003897,0.003935,0.003609,1.31B,-2.39%,1310000000
10/30/2018,0.003897,0.003855,0.003955,0.003854,801.80M,1.07%,801800000
10/29/2018,0.003856,0.00405,0.004085,0.003831,946.70M,-4.81%,946700000
10/28/2018,0.00405,0.004218,0.004229,0.004039,737.29M,-3.98%,737290000
10/27/2018,0.004218,0.004111,0.004401,0.004062,1.95B,2.61%,1950000000
10/26/2018,0.004111,0.003745,0.004113,0.003745,1.42B,9.77%,1420000000
10/25/2018,0.003745,0.003964,0.003971,0.003687,1.16B,-5.43%,1160000000
10/24/2018,0.00396,0.004199,0.004201,0.003904,1.76B,-5.69%,1760000000
10/23/2018,0.004199,0.004446,0.00446,0.004166,1.07B,-5.56%,1070000000
10/22/2018,0.004446,0.004567,0.004605,0.00442,596.81M,-2.64%,596810000
10/21/2018,0.004567,0.004642,0.004678,0.004563,519.79M,-1.62%,519790000
10/20/2018,0.004642,0.004597,0.004671,0.004528,649.45M,0.99%,649450000
10/19/2018,0.004597,0.004481,0.004697,0.004336,1.36B,2.60%,1360000000
10/18/2018,0.00448,0.004729,0.005263,0.004323,2.16B,-5.25%,2160000000
10/17/2018,0.004729,0.005146,0.005153,0.004539,2.12B,-8.11%,2120000000
10/16/2018,0.005146,0.005376,0.005376,0.005104,608.38M,-4.27%,608380000
10/15/2018,0.005376,0.00527,0.005697,0.005239,992.75M,2.00%,992750000
10/14/2018,0.00527,0.005265,0.005301,0.005248,360.59M,0.10%,360590000
10/13/2018,0.005265,0.005307,0.005334,0.005227,357.24M,-0.79%,357240000
10/12/2018,0.005307,0.005026,0.005405,0.004999,626.73M,5.59%,626730000
10/11/2018,0.005026,0.005627,0.005628,0.004816,1.29B,-10.68%,1290000000
10/10/2018,0.005627,0.005666,0.005673,0.005595,697.88M,-0.69%,697880000
10/9/2018,0.005666,0.005643,0.005682,0.005629,543.96M,0.42%,543960000
10/8/2018,0.005643,0.005629,0.00571,0.005596,619.31M,0.25%,619310000
10/7/2018,0.005629,0.005587,0.005665,0.005586,464.63M,0.75%,464630000
10/6/2018,0.005587,0.005672,0.005724,0.005379,1.04B,-1.49%,1040000000
10/5/2018,0.005672,0.005674,0.005756,0.00559,588.76M,-0.03%,588760000
10/4/2018,0.005674,0.005736,0.005777,0.005507,884.68M,-1.09%,884680000
10/3/2018,0.005736,0.005826,0.005856,0.005614,790.24M,-1.53%,790240000
10/2/2018,0.005825,0.005949,0.006001,0.005796,825.53M,-2.08%,825530000
10/1/2018,0.005949,0.005933,0.00607,0.005902,892.61M,0.27%,892610000
9/30/2018,0.005933,0.005888,0.005942,0.005884,799.99M,0.78%,799990000
9/29/2018,0.005887,0.005894,0.005918,0.005806,665.47M,-0.12%,665470000
9/28/2018,0.005894,0.005889,0.005976,0.00585,767.85M,0.06%,767850000
9/27/2018,0.00589,0.005776,0.005912,0.005762,650.19M,1.98%,650190000
9/26/2018,0.005776,0.005747,0.005802,0.005747,461.57M,0.51%,461570000
9/25/2018,0.005747,0.005718,0.005885,0.005606,831.38M,0.50%,831380000
9/24/2018,0.005718,0.005969,0.00611,0.005689,931.58M,-4.20%,931580000
9/23/2018,0.005969,0.005804,0.005996,0.005786,620.77M,2.80%,620770000
9/22/2018,0.005806,0.005713,0.005843,0.005702,652.24M,1.63%,652240000
9/21/2018,0.005713,0.005714,0.006009,0.005636,1.18B,-0.02%,1180000000
9/20/2018,0.005714,0.005634,0.00594,0.005633,1.00B,1.49%,1000000000
9/19/2018,0.00563,0.00597,0.006269,0.005313,1.83B,-5.70%,1830000000
9/18/2018,0.00597,0.006278,0.006314,0.005732,1.59B,-4.91%,1590000000
9/17/2018,0.006278,0.006583,0.006594,0.006194,1.38B,-4.62%,1380000000
9/16/2018,0.006583,0.006249,0.006591,0.006197,1.12B,5.34%,1120000000
9/15/2018,0.006249,0.006207,0.006314,0.006158,772.76M,0.67%,772760000
9/14/2018,0.006207,0.006582,0.006701,0.006031,2.15B,-5.70%,2150000000
9/13/2018,0.006582,0.006494,0.006655,0.006463,1.70B,1.26%,1700000000
9/12/2018,0.0065,0.006348,0.006501,0.0062,1.62B,2.39%,1620000000
9/11/2018,0.006348,0.006945,0.006947,0.005893,4.37B,-8.60%,4370000000
9/10/2018,0.006945,0.005859,0.007039,0.005859,3.77B,18.53%,3770000000
9/9/2018,0.005859,0.005717,0.005878,0.005637,1.80B,2.49%,1800000000
9/8/2018,0.005717,0.005306,0.005876,0.005306,2.88B,7.74%,2880000000
9/7/2018,0.005306,0.005038,0.005477,0.005036,2.61B,5.32%,2610000000
9/6/2018,0.005038,0.004953,0.005106,0.004693,2.00B,1.72%,2000000000
9/5/2018,0.004953,0.005284,0.00539,0.004804,3.03B,-6.26%,3030000000
9/4/2018,0.005284,0.005324,0.005354,0.005101,2.28B,-0.76%,2280000000
9/3/2018,0.005324,0.005068,0.005646,0.005015,4.73B,5.06%,4730000000
9/2/2018,0.005067,0.006458,0.00669,0.004501,10.22B,-21.53%,10220000000
9/1/2018,0.006458,0.004823,0.007015,0.004326,11.28B,33.89%,11280000000
8/31/2018,0.004823,0.003323,0.005064,0.003234,6.26B,45.14%,6260000000
8/30/2018,0.003323,0.00263,0.003612,0.002619,3.67B,26.34%,3670000000
8/29/2018,0.00263,0.002643,0.002685,0.002579,480.45M,-0.49%,480450000
8/28/2018,0.002643,0.002477,0.002666,0.002451,400.31M,6.72%,400310000
8/27/2018,0.002477,0.002427,0.002488,0.002397,364.95M,2.06%,364950000
8/26/2018,0.002427,0.00242,0.002434,0.002353,297.73M,0.26%,297730000
8/25/2018,0.00242,0.002432,0.002454,0.002394,284.88M,-0.38%,284880000
8/24/2018,0.00243,0.002376,0.002478,0.002333,293.01M,2.23%,293010000
8/23/2018,0.002376,0.002332,0.002391,0.002319,301.93M,1.91%,301930000
8/22/2018,0.002332,0.002408,0.002539,0.002308,346.11M,-3.18%,346110000
8/21/2018,0.002408,0.002344,0.002454,0.002341,270.33M,2.76%,270330000
8/20/2018,0.002344,0.002458,0.002478,0.002343,318.86M,-4.61%,318860000
8/19/2018,0.002457,0.002397,0.002469,0.002375,300.51M,2.50%,300510000
8/18/2018,0.002397,0.002498,0.002529,0.002344,409.49M,-4.03%,409490000
8/17/2018,0.002498,0.002268,0.002498,0.002268,356.31M,10.13%,356310000
8/16/2018,0.002268,0.002281,0.002335,0.00225,365.58M,-0.56%,365580000
8/15/2018,0.002281,0.002232,0.002405,0.002232,326.93M,2.17%,326930000
8/14/2018,0.002232,0.00233,0.00233,0.002099,399.41M,-4.24%,399410000
8/13/2018,0.002331,0.002407,0.00248,0.002296,322.85M,-3.14%,322850000
8/12/2018,0.002407,0.002381,0.002454,0.00235,348.70M,1.06%,348700000
8/11/2018,0.002381,0.002417,0.002459,0.002328,267.58M,-1.49%,267580000
8/10/2018,0.002417,0.002579,0.0026,0.002377,294.30M,-6.27%,294300000
8/9/2018,0.002579,0.002418,0.002607,0.002381,346.36M,6.55%,346360000
8/8/2018,0.002421,0.002651,0.002652,0.002383,339.38M,-8.70%,339380000
8/7/2018,0.002651,0.002783,0.002864,0.002634,358.29M,-4.72%,358290000
8/6/2018,0.002783,0.002876,0.002924,0.002714,286.42M,-3.25%,286420000
8/5/2018,0.002876,0.002829,0.002897,0.002791,316.39M,1.65%,316390000
8/4/2018,0.002829,0.002928,0.002998,0.002817,301.93M,-3.37%,301930000
8/3/2018,0.002928,0.00297,0.002995,0.002853,264.56M,-1.39%,264560000
8/2/2018,0.00297,0.003056,0.003084,0.002935,238.53M,-2.83%,238530000
8/1/2018,0.003056,0.002979,0.003081,0.002892,296.52M,2.59%,296520000
7/31/2018,0.002979,0.003259,0.003262,0.002957,331.80M,-8.60%,331800000
7/30/2018,0.003259,0.003301,0.003316,0.003163,257.93M,-1.37%,257930000
7/29/2018,0.003305,0.003421,0.003452,0.003297,225.26M,-3.41%,225260000
7/28/2018,0.003421,0.003444,0.003479,0.003382,199.19M,-0.67%,199190000
7/27/2018,0.003444,0.003374,0.003468,0.003263,279.72M,2.07%,279720000
7/26/2018,0.003374,0.003564,0.003571,0.003329,253.16M,-5.32%,253160000
7/25/2018,0.003564,0.003626,0.003658,0.003435,318.39M,-1.72%,318390000
7/24/2018,0.003626,0.003416,0.003654,0.003387,321.61M,6.15%,321610000
7/23/2018,0.003416,0.003488,0.003652,0.003406,267.63M,-2.01%,267630000
7/22/2018,0.003487,0.003555,0.00359,0.003442,260.16M,-1.93%,260160000
7/21/2018,0.003555,0.003409,0.003587,0.003328,232.51M,4.28%,232510000
7/20/2018,0.003409,0.003833,0.003834,0.003262,360.37M,-11.06%,360370000
7/19/2018,0.003833,0.003692,0.003956,0.003442,554.75M,3.77%,554750000
7/18/2018,0.003694,0.003254,0.00443,0.003189,1.03B,13.52%,1030000000
7/17/2018,0.003254,0.002904,0.003297,0.002817,462.02M,12.06%,462020000
7/16/2018,0.002904,0.002423,0.002904,0.002404,432.64M,19.85%,432640000
7/15/2018,0.002423,0.002344,0.002431,0.002332,204.08M,3.38%,204080000
7/14/2018,0.002344,0.002328,0.002358,0.0023,153.34M,0.68%,153340000
7/13/2018,0.002328,0.002286,0.002381,0.002277,140.40M,1.84%,140400000
7/12/2018,0.002286,0.002463,0.002466,0.002254,153.63M,-7.15%,153630000
7/11/2018,0.002462,0.002458,0.002482,0.002421,185.49M,0.15%,185490000
7/10/2018,0.002458,0.002635,0.002643,0.002437,187.34M,-6.72%,187340000
7/9/2018,0.002635,0.002649,0.002669,0.002629,175.64M,-0.53%,175640000
7/8/2018,0.002649,0.002655,0.002683,0.002624,132.82M,-0.21%,132820000
7/7/2018,0.002655,0.002636,0.002663,0.002578,139.87M,0.70%,139870000
7/6/2018,0.002636,0.002614,0.002659,0.002561,141.92M,0.85%,141920000
7/5/2018,0.002614,0.002688,0.002702,0.002593,103.31M,-2.76%,103310000
7/4/2018,0.002688,0.002655,0.002746,0.002598,128.93M,1.27%,128930000
7/3/2018,0.002655,0.002735,0.002767,0.002632,172.63M,-2.93%,172630000
7/2/2018,0.002735,0.002536,0.002742,0.0025,139.80M,7.85%,139800000
7/1/2018,0.002536,0.002543,0.002556,0.002503,106.36M,-0.29%,106360000
6/30/2018,0.002543,0.002415,0.002562,0.002395,197.76M,5.35%,197760000
6/29/2018,0.002414,0.002314,0.002456,0.002279,154.47M,4.03%,154470000
6/28/2018,0.002321,0.002469,0.002483,0.002309,197.70M,-5.99%,197700000
6/27/2018,0.002468,0.00245,0.002477,0.002409,169.24M,0.74%,169240000
6/26/2018,0.00245,0.002539,0.002565,0.002446,202.35M,-3.51%,202350000
6/25/2018,0.002539,0.002509,0.002595,0.002479,203.74M,1.25%,203740000
6/24/2018,0.002508,0.002654,0.002656,0.002311,215.27M,-5.50%,215270000
6/23/2018,0.002654,0.002607,0.002721,0.002587,168.58M,1.83%,168580000
6/22/2018,0.002606,0.002982,0.002989,0.002592,244.67M,-12.58%,244670000
6/21/2018,0.002982,0.002993,0.003035,0.002966,173.42M,-0.37%,173420000
6/20/2018,0.002993,0.003017,0.00303,0.002936,117.77M,-0.81%,117770000
6/19/2018,0.003017,0.003002,0.00306,0.002983,155.51M,0.79%,155510000
6/18/2018,0.002993,0.002887,0.003046,0.002844,165.58M,3.69%,165580000
6/17/2018,0.002887,0.002904,0.002916,0.002849,151.63M,-0.70%,151630000
6/16/2018,0.002907,0.00287,0.002936,0.002843,174.44M,1.29%,174440000
6/15/2018,0.00287,0.002968,0.002974,0.002853,156.68M,-3.29%,156680000
6/14/2018,0.002968,0.002792,0.002996,0.002758,183.90M,6.29%,183900000
6/13/2018,0.002792,0.003096,0.003116,0.002721,164.75M,-9.68%,164750000
6/12/2018,0.003091,0.003235,0.003265,0.003069,146.34M,-4.44%,146340000
6/11/2018,0.003235,0.003132,0.003261,0.003098,166.95M,3.15%,166950000
6/10/2018,0.003136,0.003572,0.003572,0.003097,234.12M,-12.20%,234120000
6/9/2018,0.003572,0.003662,0.00369,0.003571,133.66M,-2.50%,133660000
6/8/2018,0.003664,0.003714,0.003736,0.003617,141.23M,-1.35%,141230000
6/7/2018,0.003714,0.003727,0.00382,0.003701,154.07M,-0.36%,154070000
6/6/2018,0.003727,0.003629,0.003761,0.003623,206.38M,2.73%,206380000
6/5/2018,0.003628,0.003542,0.003688,0.003522,165.14M,2.45%,165140000
6/4/2018,0.003542,0.003689,0.00371,0.003455,220.81M,-4.01%,220810000
6/3/2018,0.003689,0.003583,0.003752,0.00355,297.80M,2.97%,297800000
6/2/2018,0.003583,0.003441,0.003695,0.003412,207.56M,4.14%,207560000
6/1/2018,0.003441,0.003431,0.00352,0.00332,197.28M,0.25%,197280000
5/31/2018,0.003432,0.0034,0.003498,0.003366,162.13M,1.07%,162130000
5/30/2018,0.003396,0.003461,0.003523,0.002447,122.08M,-1.88%,122080000
5/29/2018,0.003461,0.003219,0.003511,0.003169,235.11M,7.50%,235110000
5/28/2018,0.003219,0.00341,0.003435,0.003198,205.92M,-5.59%,205920000
5/27/2018,0.00341,0.003469,0.003493,0.00338,171.79M,-1.73%,171790000
5/26/2018,0.00347,0.003505,0.003576,0.003451,173.97M,-0.88%,173970000
5/25/2018,0.0035,0.003568,0.003613,0.003475,207.72M,-1.89%,207720000
5/24/2018,0.003568,0.003437,0.003584,0.003306,248.36M,3.81%,248360000
5/23/2018,0.003437,0.003869,0.003896,0.003353,253.06M,-11.29%,253060000
5/22/2018,0.003874,0.004217,0.004241,0.003856,195.92M,-8.13%,195920000
5/21/2018,0.004217,0.004359,0.004369,0.004215,183.54M,-3.25%,183540000
5/20/2018,0.004359,0.004233,0.004382,0.004196,186.20M,2.96%,186200000
5/19/2018,0.004233,0.004242,0.004302,0.00418,145.74M,-0.20%,145740000
5/18/2018,0.004242,0.004189,0.004279,0.004074,154.14M,1.26%,154140000
5/17/2018,0.004189,0.004376,0.004475,0.004187,162.58M,-4.32%,162580000
5/16/2018,0.004378,0.004529,0.004535,0.004283,156.98M,-3.40%,156980000
5/15/2018,0.004532,0.004444,0.004746,0.004429,204.50M,1.89%,204500000
5/14/2018,0.004448,0.004472,0.004569,0.004259,153.25M,-0.55%,153250000
5/13/2018,0.004472,0.004341,0.004569,0.004219,162.50M,4.64%,162500000
5/12/2018,0.004274,0.004247,0.004437,0.004022,213.03M,0.63%,213030000
5/11/2018,0.004247,0.004791,0.004793,0.004152,240.56M,-11.35%,240560000
5/10/2018,0.004791,0.005023,0.00514,0.004791,161.14M,-4.62%,161140000
5/9/2018,0.005023,0.005255,0.005265,0.004938,205.85M,-4.41%,205850000
5/8/2018,0.005255,0.004968,0.005364,0.004932,290.42M,5.65%,290420000
5/7/2018,0.004974,0.004939,0.005018,0.004662,275.80M,0.71%,275800000
5/6/2018,0.004939,0.005232,0.005241,0.004846,291.92M,-5.59%,291920000
5/5/2018,0.005232,0.005248,0.005344,0.005136,277.99M,-0.32%,277990000
5/4/2018,0.005248,0.005489,0.005489,0.005201,272.80M,-4.38%,272800000
5/3/2018,0.005489,0.005332,0.005545,0.005274,355.68M,2.96%,355680000
5/2/2018,0.005331,0.005119,0.005345,0.005097,319.46M,4.20%,319460000
5/1/2018,0.005116,0.005232,0.005253,0.004982,270.39M,-2.22%,270390000
4/30/2018,0.005232,0.005451,0.005489,0.005182,341.18M,-4.03%,341180000
4/29/2018,0.005451,0.00551,0.005589,0.005205,494.33M,-1.01%,494330000
4/28/2018,0.005507,0.005379,0.005621,0.005362,384.05M,2.39%,384050000
4/27/2018,0.005379,0.005524,0.005811,0.005363,447.90M,-2.63%,447900000
4/26/2018,0.005524,0.00507,0.005556,0.004974,498.83M,8.95%,498830000
4/25/2018,0.00507,0.005761,0.005766,0.004942,573.17M,-12.08%,573170000
4/24/2018,0.005767,0.005604,0.005883,0.005581,464.73M,2.90%,464730000
4/23/2018,0.005604,0.005524,0.00567,0.005424,352.08M,1.46%,352080000
4/22/2018,0.005524,0.005381,0.005956,0.005268,631.36M,2.65%,631360000
4/21/2018,0.005381,0.005906,0.005908,0.00507,807.39M,-8.89%,807390000
4/20/2018,0.005906,0.005969,0.00607,0.00572,656.82M,-1.05%,656820000
4/19/2018,0.005969,0.005442,0.005978,0.005343,583.30M,9.68%,583300000
4/18/2018,0.005442,0.004705,0.005531,0.004705,460.89M,15.67%,460890000
4/17/2018,0.004705,0.004561,0.004975,0.004551,407.27M,3.14%,407270000
4/16/2018,0.004561,0.004634,0.005063,0.004345,803.30M,-1.57%,803300000
4/15/2018,0.004634,0.004153,0.004674,0.00415,501.77M,11.59%,501770000
4/14/2018,0.004153,0.003962,0.004234,0.003856,517.26M,4.81%,517260000
4/13/2018,0.003962,0.00388,0.004362,0.003766,648.65M,2.11%,648650000
4/12/2018,0.00388,0.003398,0.003894,0.003231,767.89M,14.19%,767890000
4/11/2018,0.003398,0.003086,0.003556,0.003043,799.54M,10.12%,799540000
4/10/2018,0.003086,0.002796,0.003101,0.002788,530.06M,10.37%,530060000
4/9/2018,0.002796,0.002859,0.002937,0.002768,262.48M,-2.20%,262480000
